fecha;precio_m2;provincia;comunidad;Periodo;trimestre
01/05/2023;1170,00;Almeria;Andalucia;2023;T2
01/05/2023;1185,00;Castellón;Comunitat Valenciana;2023;T2
01/05/2023;1191,00;Guadalajara;Castilla la Mancha;2023;T2
01/05/2023;1195,00;Burgos;Castilla y Leon;2023;T2
01/05/2023;1214,00;Córdoba;Andalucia;2023;T2
01/05/2023;1223,00;Segovia;Castilla y Leon;2023;T2
01/05/2023;1283,00;Lleida;Cataluña;2023;T2
01/05/2023;1321,00;A Coruña;Galicia;2023;T2
01/05/2023;1328,00;Salamanca;Castilla y Leon;2023;T2
01/05/2023;1338,00;Granada;Andalucia;2023;T2
01/05/2023;1345,00;Valencia;Comunitat Valenciana;2023;T2
01/05/2023;1347,00;Gijón;Asturias;2023;T2
01/05/2023;1428,00;Zaragoza;Aragon;2023;T2
01/05/2023;1491,00;Sevilla;Andalucia;2023;T2
01/05/2023;1493,00;Tarragona;Cataluña;2023;T2
01/05/2023;1535,00;Cantabria;Cantabria;2023;T2
01/05/2023;1605,00;Pontevedra;Galicia;2023;T2
01/05/2023;1635,00;Pamplona;Navarra;2023;T2
01/05/2023;1737,00;Cádiz;Andalucia;2023;T2
01/05/2023;1968,00;Alicante;Comunitat Valenciana;2023;T2
01/05/2023;2141,00;Ceuta;Ceuta;2023;T2
01/05/2023;2156,00;Las Palmas;Canarias;2023;T2
01/05/2023;2236,00;Gerona;Cataluña;2023;T2
01/05/2023;2274,00;Santa Cruz de Tenerife;Canarias;2023;T2
01/05/2023;2288,00;Vitoria-Gasteiz;Euskadi;2023;T2
01/05/2023;2692,00;Barcelona;Cataluña;2023;T2
01/05/2023;2745,00;Bilbao;Euskadi;2023;T2
01/05/2023;2918,00;Malaga;Andalucia;2023;T2
01/05/2023;3379,00;Guipuzcoa;Euskadi;2023;T2
01/05/2023;3877,00;Palma de Mallorca;Baleares;2023;T2
01/05/2023;4396,00;Madrid;Madrid;2023;T2
01/04/2023;1300,00;A Coruña;Galicia;2023;T2
01/04/2023;1490,00;Sevilla;Andalucia;2023;T2
01/04/2023;3810,00;Palma de Mallorca;Baleares;2023;T2
01/04/2023;752,00;Ciudad Real;Castilla la Mancha;2023;T2
01/04/2023;775,00;Cuenca;Castilla la Mancha;2023;T2
01/04/2023;821,00;Jaén;Andalucia;2023;T2
01/04/2023;847,00;Toledo;Castilla la Mancha;2023;T2
01/04/2023;865,00;Ávila;Castilla y Leon;2023;T2
01/04/2023;885,00;Teruel;Aragon;2023;T2
01/04/2023;936,00;Cáceres;Extremadura;2023;T2
01/04/2023;970,00;Zamora;Castilla y Leon;2023;T2
01/04/2023;972,00;Badajoz;Extremadura;2023;T2
01/04/2023;985,00;León;Castilla y León;2023;T2
01/04/2023;1004,00;Lugo;Galicia;2023;T2
01/04/2023;1069,00;Soria;Castilla y Leon;2023;T2
01/04/2023;1075,00;Albacete;Castilla la Mancha;2023;T2
01/04/2023;1102,00;Palencia;Castilla y Leon;2023;T2
01/04/2023;1139,00;Murcia;Murcia;2023;T2
01/04/2023;1161,00;Almeria;Andalucia;2023;T2
01/04/2023;1163,00;Ourense;Galicia;2023;T2
01/04/2023;1177,00;Castellón;Comunitat Valenciana;2023;T2
01/04/2023;1183,00;Guadalajara;Castilla la Mancha;2023;T2
01/04/2023;1184,00;Burgos;Castilla y Leon;2023;T2
01/04/2023;1209,00;Córdoba;Andalucia;2023;T2
01/04/2023;1235,00;Segovia;Castilla y Leon;2023;T2
01/04/2023;1268,00;Lleida;Cataluña;2023;T2
01/04/2023;1334,00;Valladolid;Castilla y Leon;2023;T2
01/04/2023;1334,00;Valencia;Comunitat Valenciana;2023;T2
01/04/2023;1336,00;Salamanca;Castilla y Leon;2023;T2
01/04/2023;1337,00;Granada;Andalucia;2023;T2
01/04/2023;1343,00;Gijón;Asturias;2023;T2
01/04/2023;1355,00;Huelva;Andalucia;2023;T2
01/04/2023;1403,00;Huesca;Aragon;2023;T2
01/04/2023;1406,00;Zaragoza;Aragon;2023;T2
01/04/2023;1472,00;Tarragona;Cataluña;2023;T2
01/04/2023;1518,00;Cantabria;Cantabria;2023;T2
01/04/2023;1602,00;Pontevedra;Galicia;2023;T2
01/04/2023;1612,00;Pamplona;Navarra;2023;T2
01/04/2023;1719,00;Cádiz;Andalucia;2023;T2
01/04/2023;1861,00;Melilla;Melilla;2023;T2
01/04/2023;1935,00;Alicante;Comunitat Valenciana;2023;T2
01/04/2023;2134,00;Las Palmas;Canarias;2023;T2
01/04/2023;2183,00;Ceuta;Ceuta;2023;T2
01/04/2023;2218,00;Gerona;Cataluña;2023;T2
01/04/2023;2258,00;Santa Cruz de Tenerife;Canarias;2023;T2
01/04/2023;2279,00;Vitoria-Gasteiz;Euskadi;2023;T2
01/04/2023;2687,00;Barcelona;Cataluña;2023;T2
01/04/2023;2728,00;Bilbao;Euskadi;2023;T2
01/04/2023;2889,00;Malaga;Andalucia;2023;T2
01/04/2023;3404,00;Guipuzcoa;Euskadi;2023;T2
01/04/2023;4376,00;Madrid;Madrid;2023;T2
01/03/2023;1130,00;Murcia;Murcia;2023;T1
01/03/2023;758,00;Ciudad Real;Castilla la Mancha;2023;T1
01/03/2023;776,00;Cuenca;Castilla la Mancha;2023;T1
01/03/2023;822,00;Jaén;Andalucia;2023;T1
01/03/2023;840,00;Toledo;Castilla la Mancha;2023;T1
01/03/2023;857,00;Ávila;Castilla y Leon;2023;T1
01/03/2023;882,00;Teruel;Aragon;2023;T1
01/03/2023;932,00;Cáceres;Extremadura;2023;T1
01/03/2023;967,00;Badajoz;Extremadura;2023;T1
01/03/2023;968,00;Zamora;Castilla y Leon;2023;T1
01/03/2023;987,00;León;Castilla y León;2023;T1
01/03/2023;993,00;Lugo;Galicia;2023;T1
01/03/2023;1052,00;Soria;Castilla y Leon;2023;T1
01/03/2023;1077,00;Albacete;Castilla la Mancha;2023;T1
01/03/2023;1098,00;Palencia;Castilla y Leon;2023;T1
01/03/2023;1154,00;Almeria;Andalucia;2023;T1
01/03/2023;1164,00;Castellón;Comunitat Valenciana;2023;T1
01/03/2023;1168,00;Ourense;Galicia;2023;T1
01/03/2023;1171,00;Burgos;Castilla y Leon;2023;T1
01/03/2023;1181,00;Guadalajara;Castilla la Mancha;2023;T1
01/03/2023;1208,00;Córdoba;Andalucia;2023;T1
01/03/2023;1229,00;Segovia;Castilla y Leon;2023;T1
01/03/2023;1259,00;Lleida;Cataluña;2023;T1
01/03/2023;1289,00;A Coruña;Galicia;2023;T1
01/03/2023;1323,00;Valencia;Comunitat Valenciana;2023;T1
01/03/2023;1331,00;Huelva;Andalucia;2023;T1
01/03/2023;1333,00;Valladolid;Castilla y Leon;2023;T1
01/03/2023;1341,00;Salamanca;Castilla y Leon;2023;T1
01/03/2023;1344,00;Granada;Andalucia;2023;T1
01/03/2023;1349,00;Gijón;Asturias;2023;T1
01/03/2023;1396,00;Zaragoza;Aragon;2023;T1
01/03/2023;1421,00;Huesca;Aragon;2023;T1
01/03/2023;1459,00;Tarragona;Cataluña;2023;T1
01/03/2023;1495,00;Sevilla;Andalucia;2023;T1
01/03/2023;1515,00;Cantabria;Cantabria;2023;T1
01/03/2023;1592,00;Pamplona;Navarra;2023;T1
01/03/2023;1612,00;Pontevedra;Galicia;2023;T1
01/03/2023;1706,00;Cádiz;Andalucia;2023;T1
01/03/2023;1856,00;Melilla;Melilla;2023;T1
01/03/2023;1908,00;Alicante;Comunitat Valenciana;2023;T1
01/03/2023;2127,00;Las Palmas;Canarias;2023;T1
01/03/2023;2194,00;Gerona;Cataluña;2023;T1
01/03/2023;2201,00;Santa Cruz de Tenerife;Canarias;2023;T1
01/03/2023;2204,00;Ceuta;Ceuta;2023;T1
01/03/2023;2262,00;Vitoria-Gasteiz;Euskadi;2023;T1
01/03/2023;2679,00;Barcelona;Cataluña;2023;T1
01/03/2023;2721,00;Bilbao;Euskadi;2023;T1
01/03/2023;2849,00;Malaga;Andalucia;2023;T1
01/03/2023;3392,00;Guipuzcoa;Euskadi;2023;T1
01/03/2023;3746,00;Palma de Mallorca;Baleares;2023;T1
01/03/2023;4358,00;Madrid;Madrid;2023;T1
01/02/2023;1160,00;Guadalajara;Castilla la Mancha;2023;T1
01/02/2023;1210,00;Segovia;Castilla y Leon;2023;T1
01/02/2023;1410,00;Huesca;Aragon;2023;T1
01/02/2023;1900,00;Alicante;Comunitat Valenciana;2023;T1
01/02/2023;755,00;Ciudad Real;Castilla la Mancha;2023;T1
01/02/2023;794,00;Cuenca;Castilla la Mancha;2023;T1
01/02/2023;812,00;Jaén;Andalucia;2023;T1
01/02/2023;838,00;Toledo;Castilla la Mancha;2023;T1
01/02/2023;847,00;Ávila;Castilla y Leon;2023;T1
01/02/2023;869,00;Teruel;Aragon;2023;T1
01/02/2023;919,00;Cáceres;Extremadura;2023;T1
01/02/2023;963,00;Badajoz;Extremadura;2023;T1
01/02/2023;968,00;Zamora;Castilla y Leon;2023;T1
01/02/2023;981,00;León;Castilla y León;2023;T1
01/02/2023;997,00;Lugo;Galicia;2023;T1
01/02/2023;1038,00;Soria;Castilla y Leon;2023;T1
01/02/2023;1077,00;Albacete;Castilla la Mancha;2023;T1
01/02/2023;1093,00;Palencia;Castilla y Leon;2023;T1
01/02/2023;1124,00;Murcia;Murcia;2023;T1
01/02/2023;1146,00;Almeria;Andalucia;2023;T1
01/02/2023;1146,00;Castellón;Comunitat Valenciana;2023;T1
01/02/2023;1158,00;Ourense;Galicia;2023;T1
01/02/2023;1161,00;Burgos;Castilla y Leon;2023;T1
01/02/2023;1194,00;Córdoba;Andalucia;2023;T1
01/02/2023;1237,00;Lleida;Cataluña;2023;T1
01/02/2023;1283,00;A Coruña;Galicia;2023;T1
01/02/2023;1303,00;Valencia;Comunitat Valenciana;2023;T1
01/02/2023;1326,00;Salamanca;Castilla y Leon;2023;T1
01/02/2023;1327,00;Huelva;Andalucia;2023;T1
01/02/2023;1343,00;Granada;Andalucia;2023;T1
01/02/2023;1345,00;Valladolid;Castilla y Leon;2023;T1
01/02/2023;1349,00;Gijón;Asturias;2023;T1
01/02/2023;1383,00;Zaragoza;Aragon;2023;T1
01/02/2023;1438,00;Tarragona;Cataluña;2023;T1
01/02/2023;1483,00;Sevilla;Andalucia;2023;T1
01/02/2023;1501,00;Cantabria;Cantabria;2023;T1
01/02/2023;1591,00;Pamplona;Navarra;2023;T1
01/02/2023;1598,00;Pontevedra;Galicia;2023;T1
01/02/2023;1689,00;Cádiz;Andalucia;2023;T1
01/02/2023;1847,00;Melilla;Melilla;2023;T1
01/02/2023;2102,00;Las Palmas;Canarias;2023;T1
01/02/2023;2165,00;Santa Cruz de Tenerife;Canarias;2023;T1
01/02/2023;2171,00;Gerona;Cataluña;2023;T1
01/02/2023;2187,00;Ceuta;Ceuta;2023;T1
01/02/2023;2256,00;Vitoria-Gasteiz;Euskadi;2023;T1
01/02/2023;2668,00;Barcelona;Cataluña;2023;T1
01/02/2023;2717,00;Bilbao;Euskadi;2023;T1
01/02/2023;2829,00;Malaga;Andalucia;2023;T1
01/02/2023;3409,00;Guipuzcoa;Euskadi;2023;T1
01/02/2023;3685,00;Palma de Mallorca;Baleares;2023;T1
01/02/2023;4354,00;Madrid;Madrid;2023;T1
01/01/2023;1090,00;Palencia;Castilla y Leon;2023;T1
01/01/2023;1210,00;Lleida;Cataluña;2023;T1
01/01/2023;1330,00;Granada;Andalucia;2023;T1
01/01/2023;1340,00;Gijón;Asturias;2023;T1
01/01/2023;2080,00;Las Palmas;Canarias;2023;T1
01/01/2023;2140,00;Santa Cruz de Tenerife;Canarias;2023;T1
01/01/2023;2710,00;Bilbao;Euskadi;2023;T1
01/01/2023;749,00;Ciudad Real;Castilla la Mancha;2023;T1
01/01/2023;796,00;Cuenca;Castilla la Mancha;2023;T1
01/01/2023;803,00;Jaén;Andalucia;2023;T1
01/01/2023;832,00;Toledo;Castilla la Mancha;2023;T1
01/01/2023;837,00;Ávila;Castilla y Leon;2023;T1
01/01/2023;868,00;Teruel;Aragon;2023;T1
01/01/2023;915,00;Cáceres;Extremadura;2023;T1
01/01/2023;960,00;Zamora;Castilla y Leon;2023;T1
01/01/2023;962,00;Badajoz;Extremadura;2023;T1
01/01/2023;969,00;León;Castilla y León;2023;T1
01/01/2023;985,00;Lugo;Galicia;2023;T1
01/01/2023;1005,00;Soria;Castilla y Leon;2023;T1
01/01/2023;1066,00;Albacete;Castilla la Mancha;2023;T1
01/01/2023;1094,00;Murcia;Murcia;2023;T1
01/01/2023;1120,00;Almeria;Andalucia;2023;T1
01/01/2023;1124,00;Castellón;Comunitat Valenciana;2023;T1
01/01/2023;1154,00;Burgos;Castilla y Leon;2023;T1
01/01/2023;1157,00;Guadalajara;Castilla la Mancha;2023;T1
01/01/2023;1159,00;Ourense;Galicia;2023;T1
01/01/2023;1191,00;Córdoba;Andalucia;2023;T1
01/01/2023;1205,00;Segovia;Castilla y Leon;2023;T1
01/01/2023;1275,00;Valencia;Comunitat Valenciana;2023;T1
01/01/2023;1279,00;A Coruña;Galicia;2023;T1
01/01/2023;1301,00;Huelva;Andalucia;2023;T1
01/01/2023;1315,00;Salamanca;Castilla y Leon;2023;T1
01/01/2023;1333,00;Valladolid;Castilla y Leon;2023;T1
01/01/2023;1378,00;Huesca;Aragon;2023;T1
01/01/2023;1378,00;Zaragoza;Aragon;2023;T1
01/01/2023;1417,00;Tarragona;Cataluña;2023;T1
01/01/2023;1466,00;Sevilla;Andalucia;2023;T1
01/01/2023;1493,00;Cantabria;Cantabria;2023;T1
01/01/2023;1565,00;Pamplona;Navarra;2023;T1
01/01/2023;1594,00;Pontevedra;Galicia;2023;T1
01/01/2023;1661,00;Cádiz;Andalucia;2023;T1
01/01/2023;1871,00;Alicante;Comunitat Valenciana;2023;T1
01/01/2023;1882,00;Melilla;Melilla;2023;T1
01/01/2023;2074,00;Ceuta;Ceuta;2023;T1
01/01/2023;2153,00;Gerona;Cataluña;2023;T1
01/01/2023;2225,00;Vitoria-Gasteiz;Euskadi;2023;T1
01/01/2023;2661,00;Barcelona;Cataluña;2023;T1
01/01/2023;2798,00;Malaga;Andalucia;2023;T1
01/01/2023;3364,00;Guipuzcoa;Euskadi;2023;T1
01/01/2023;3643,00;Palma de Mallorca;Baleares;2023;T1
01/01/2023;4333,00;Madrid;Madrid;2023;T1
01/12/2022;1080,00;Murcia;Murcia;2022;T4
01/12/2022;1160,00;Ourense;Galicia;2022;T4
01/12/2022;1360,00;Huesca;Aragon;2022;T4
01/12/2022;1380,00;Zaragoza;Aragon;2022;T4
01/12/2022;1500,00;Cantabria;Cantabria;2022;T4
01/12/2022;1650,00;Cádiz;Andalucia;2022;T4
01/12/2022;3370,00;Guipuzcoa;Euskadi;2022;T4
01/12/2022;750,00;Ciudad Real;Castilla la Mancha;2022;T4
01/12/2022;793,00;Cuenca;Castilla la Mancha;2022;T4
01/12/2022;803,00;Jaén;Andalucia;2022;T4
01/12/2022;837,00;Ávila;Castilla y Leon;2022;T4
01/12/2022;839,00;Toledo;Castilla la Mancha;2022;T4
01/12/2022;876,00;Teruel;Aragon;2022;T4
01/12/2022;912,00;Cáceres;Extremadura;2022;T4
01/12/2022;961,00;Zamora;Castilla y Leon;2022;T4
01/12/2022;967,00;Badajoz;Extremadura;2022;T4
01/12/2022;971,00;León;Castilla y León;2022;T4
01/12/2022;981,00;Lugo;Galicia;2022;T4
01/12/2022;1019,00;Soria;Castilla y Leon;2022;T4
01/12/2022;1068,00;Albacete;Castilla la Mancha;2022;T4
01/12/2022;1087,00;Palencia;Castilla y Leon;2022;T4
01/12/2022;1119,00;Castellón;Comunitat Valenciana;2022;T4
01/12/2022;1125,00;Almeria;Andalucia;2022;T4
01/12/2022;1153,00;Burgos;Castilla y Leon;2022;T4
01/12/2022;1158,00;Guadalajara;Castilla la Mancha;2022;T4
01/12/2022;1179,00;Córdoba;Andalucia;2022;T4
01/12/2022;1195,00;Segovia;Castilla y Leon;2022;T4
01/12/2022;1202,00;Lleida;Cataluña;2022;T4
01/12/2022;1267,00;Valencia;Comunitat Valenciana;2022;T4
01/12/2022;1282,00;A Coruña;Galicia;2022;T4
01/12/2022;1298,00;Huelva;Andalucia;2022;T4
01/12/2022;1311,00;Salamanca;Castilla y Leon;2022;T4
01/12/2022;1328,00;Granada;Andalucia;2022;T4
01/12/2022;1334,00;Valladolid;Castilla y Leon;2022;T4
01/12/2022;1343,00;Gijón;Asturias;2022;T4
01/12/2022;1415,00;Tarragona;Cataluña;2022;T4
01/12/2022;1463,00;Sevilla;Andalucia;2022;T4
01/12/2022;1568,00;Pamplona;Navarra;2022;T4
01/12/2022;1589,00;Pontevedra;Galicia;2022;T4
01/12/2022;1851,00;Alicante;Comunitat Valenciana;2022;T4
01/12/2022;1885,00;Melilla;Melilla;2022;T4
01/12/2022;2066,00;Las Palmas;Canarias;2022;T4
01/12/2022;2124,00;Ceuta;Ceuta;2022;T4
01/12/2022;2125,00;Santa Cruz de Tenerife;Canarias;2022;T4
01/12/2022;2144,00;Gerona;Cataluña;2022;T4
01/12/2022;2212,00;Vitoria-Gasteiz;Euskadi;2022;T4
01/12/2022;2673,00;Barcelona;Cataluña;2022;T4
01/12/2022;2702,00;Bilbao;Euskadi;2022;T4
01/12/2022;2766,00;Malaga;Andalucia;2022;T4
01/12/2022;3625,00;Palma de Mallorca;Baleares;2022;T4
01/12/2022;4331,00;Madrid;Madrid;2022;T4
01/11/2022;1090,00;Palencia;Castilla y Leon;2022;T4
01/11/2022;1180,00;Córdoba;Andalucia;2022;T4
01/11/2022;1280,00;Valencia;Comunitat Valenciana;2022;T4
01/11/2022;754,00;Ciudad Real;Castilla la Mancha;2022;T4
01/11/2022;797,00;Cuenca;Castilla la Mancha;2022;T4
01/11/2022;818,00;Jaén;Andalucia;2022;T4
01/11/2022;848,00;Toledo;Castilla la Mancha;2022;T4
01/11/2022;848,00;Ávila;Castilla y Leon;2022;T4
01/11/2022;892,00;Teruel;Aragon;2022;T4
01/11/2022;905,00;Cáceres;Extremadura;2022;T4
01/11/2022;950,00;Zamora;Castilla y Leon;2022;T4
01/11/2022;965,00;Badajoz;Extremadura;2022;T4
01/11/2022;985,00;Lugo;Galicia;2022;T4
01/11/2022;992,00;León;Castilla y León;2022;T4
01/11/2022;1018,00;Soria;Castilla y Leon;2022;T4
01/11/2022;1073,00;Albacete;Castilla la Mancha;2022;T4
01/11/2022;1087,00;Murcia;Murcia;2022;T4
01/11/2022;1136,00;Almeria;Andalucia;2022;T4
01/11/2022;1139,00;Castellón;Comunitat Valenciana;2022;T4
01/11/2022;1142,00;Guadalajara;Castilla la Mancha;2022;T4
01/11/2022;1154,00;Ourense;Galicia;2022;T4
01/11/2022;1157,00;Burgos;Castilla y Leon;2022;T4
01/11/2022;1177,00;Segovia;Castilla y Leon;2022;T4
01/11/2022;1215,00;Lleida;Cataluña;2022;T4
01/11/2022;1283,00;A Coruña;Galicia;2022;T4
01/11/2022;1306,00;Salamanca;Castilla y Leon;2022;T4
01/11/2022;1307,00;Huelva;Andalucia;2022;T4
01/11/2022;1336,00;Valladolid;Castilla y Leon;2022;T4
01/11/2022;1346,00;Granada;Andalucia;2022;T4
01/11/2022;1346,00;Gijón;Asturias;2022;T4
01/11/2022;1368,00;Huesca;Aragon;2022;T4
01/11/2022;1376,00;Zaragoza;Aragon;2022;T4
01/11/2022;1429,00;Tarragona;Cataluña;2022;T4
01/11/2022;1462,00;Sevilla;Andalucia;2022;T4
01/11/2022;1493,00;Cantabria;Cantabria;2022;T4
01/11/2022;1584,00;Pamplona;Navarra;2022;T4
01/11/2022;1588,00;Pontevedra;Galicia;2022;T4
01/11/2022;1646,00;Cádiz;Andalucia;2022;T4
01/11/2022;1842,00;Alicante;Comunitat Valenciana;2022;T4
01/11/2022;1898,00;Melilla;Melilla;2022;T4
01/11/2022;2041,00;Las Palmas;Canarias;2022;T4
01/11/2022;2115,00;Ceuta;Ceuta;2022;T4
01/11/2022;2119,00;Santa Cruz de Tenerife;Canarias;2022;T4
01/11/2022;2158,00;Gerona;Cataluña;2022;T4
01/11/2022;2246,00;Vitoria-Gasteiz;Euskadi;2022;T4
01/11/2022;2668,00;Barcelona;Cataluña;2022;T4
01/11/2022;2697,00;Bilbao;Euskadi;2022;T4
01/11/2022;2756,00;Malaga;Andalucia;2022;T4
01/11/2022;3322,00;Guipuzcoa;Euskadi;2022;T4
01/11/2022;3596,00;Palma de Mallorca;Baleares;2022;T4
01/11/2022;4331,00;Madrid;Madrid;2022;T4
01/10/2022;1170,00;Segovia;Castilla y Leon;2022;T4
01/10/2022;1340,00;Valladolid;Castilla y Leon;2022;T4
01/10/2022;2680,00;Bilbao;Euskadi;2022;T4
01/10/2022;759,00;Ciudad Real;Castilla la Mancha;2022;T4
01/10/2022;794,00;Cuenca;Castilla la Mancha;2022;T4
01/10/2022;817,00;Jaén;Andalucia;2022;T4
01/10/2022;850,00;Ávila;Castilla y Leon;2022;T4
01/10/2022;852,00;Toledo;Castilla la Mancha;2022;T4
01/10/2022;900,00;Teruel;Aragon;2022;T4
01/10/2022;908,00;Cáceres;Extremadura;2022;T4
01/10/2022;938,00;Zamora;Castilla y Leon;2022;T4
01/10/2022;955,00;Badajoz;Extremadura;2022;T4
01/10/2022;988,00;León;Castilla y León;2022;T4
01/10/2022;992,00;Lugo;Galicia;2022;T4
01/10/2022;1038,00;Soria;Castilla y Leon;2022;T4
01/10/2022;1072,00;Albacete;Castilla la Mancha;2022;T4
01/10/2022;1097,00;Palencia;Castilla y Leon;2022;T4
01/10/2022;1099,00;Murcia;Murcia;2022;T4
01/10/2022;1143,00;Almeria;Andalucia;2022;T4
01/10/2022;1146,00;Guadalajara;Castilla la Mancha;2022;T4
01/10/2022;1147,00;Castellón;Comunitat Valenciana;2022;T4
01/10/2022;1154,00;Ourense;Galicia;2022;T4
01/10/2022;1166,00;Burgos;Castilla y Leon;2022;T4
01/10/2022;1185,00;Córdoba;Andalucia;2022;T4
01/10/2022;1236,00;Lleida;Cataluña;2022;T4
01/10/2022;1271,00;Valencia;Comunitat Valenciana;2022;T4
01/10/2022;1282,00;A Coruña;Galicia;2022;T4
01/10/2022;1304,00;Salamanca;Castilla y Leon;2022;T4
01/10/2022;1313,00;Huelva;Andalucia;2022;T4
01/10/2022;1341,00;Granada;Andalucia;2022;T4
01/10/2022;1351,00;Gijón;Asturias;2022;T4
01/10/2022;1383,00;Zaragoza;Aragon;2022;T4
01/10/2022;1413,00;Huesca;Aragon;2022;T4
01/10/2022;1442,00;Tarragona;Cataluña;2022;T4
01/10/2022;1446,00;Sevilla;Andalucia;2022;T4
01/10/2022;1497,00;Cantabria;Cantabria;2022;T4
01/10/2022;1577,00;Pamplona;Navarra;2022;T4
01/10/2022;1583,00;Pontevedra;Galicia;2022;T4
01/10/2022;1644,00;Cádiz;Andalucia;2022;T4
01/10/2022;1834,00;Alicante;Comunitat Valenciana;2022;T4
01/10/2022;1885,00;Melilla;Melilla;2022;T4
01/10/2022;2038,00;Las Palmas;Canarias;2022;T4
01/10/2022;2098,00;Santa Cruz de Tenerife;Canarias;2022;T4
01/10/2022;2119,00;Ceuta;Ceuta;2022;T4
01/10/2022;2174,00;Gerona;Cataluña;2022;T4
01/10/2022;2229,00;Vitoria-Gasteiz;Euskadi;2022;T4
01/10/2022;2665,00;Barcelona;Cataluña;2022;T4
01/10/2022;2747,00;Malaga;Andalucia;2022;T4
01/10/2022;3347,00;Guipuzcoa;Euskadi;2022;T4
01/10/2022;3579,00;Palma de Mallorca;Baleares;2022;T4
01/10/2022;4308,00;Madrid;Madrid;2022;T4
01/09/2022;1080,00;Albacete;Castilla la Mancha;2022;T3
01/09/2022;1430,00;Sevilla;Andalucia;2022;T3
01/09/2022;1580,00;Pontevedra;Galicia;2022;T3
01/09/2022;1630,00;Cádiz;Andalucia;2022;T3
01/09/2022;2670,00;Bilbao;Euskadi;2022;T3
01/09/2022;3350,00;Guipuzcoa;Euskadi;2022;T3
01/09/2022;750,00;Ciudad Real;Castilla la Mancha;2022;T3
01/09/2022;800,00;Cuenca;Castilla la Mancha;2022;T3
01/09/2022;818,00;Jaén;Andalucia;2022;T3
01/09/2022;843,00;Toledo;Castilla la Mancha;2022;T3
01/09/2022;845,00;Ávila;Castilla y Leon;2022;T3
01/09/2022;888,00;Teruel;Aragon;2022;T3
01/09/2022;905,00;Cáceres;Extremadura;2022;T3
01/09/2022;940,00;Zamora;Castilla y Leon;2022;T3
01/09/2022;947,00;Badajoz;Extremadura;2022;T3
01/09/2022;982,00;Lugo;Galicia;2022;T3
01/09/2022;985,00;León;Castilla y León;2022;T3
01/09/2022;1036,00;Soria;Castilla y Leon;2022;T3
01/09/2022;1091,00;Murcia;Murcia;2022;T3
01/09/2022;1094,00;Palencia;Castilla y Leon;2022;T3
01/09/2022;1142,00;Almeria;Andalucia;2022;T3
01/09/2022;1143,00;Ourense;Galicia;2022;T3
01/09/2022;1144,00;Guadalajara;Castilla la Mancha;2022;T3
01/09/2022;1146,00;Castellón;Comunitat Valenciana;2022;T3
01/09/2022;1164,00;Burgos;Castilla y Leon;2022;T3
01/09/2022;1171,00;Segovia;Castilla y Leon;2022;T3
01/09/2022;1187,00;Córdoba;Andalucia;2022;T3
01/09/2022;1225,00;Lleida;Cataluña;2022;T3
01/09/2022;1268,00;A Coruña;Galicia;2022;T3
01/09/2022;1274,00;Valencia;Comunitat Valenciana;2022;T3
01/09/2022;1294,00;Salamanca;Castilla y Leon;2022;T3
01/09/2022;1296,00;Huelva;Andalucia;2022;T3
01/09/2022;1319,00;Valladolid;Castilla y Leon;2022;T3
01/09/2022;1325,00;Granada;Andalucia;2022;T3
01/09/2022;1342,00;Gijón;Asturias;2022;T3
01/09/2022;1351,00;Zaragoza;Aragon;2022;T3
01/09/2022;1409,00;Huesca;Aragon;2022;T3
01/09/2022;1424,00;Tarragona;Cataluña;2022;T3
01/09/2022;1485,00;Cantabria;Cantabria;2022;T3
01/09/2022;1531,00;Pamplona;Navarra;2022;T3
01/09/2022;1828,00;Alicante;Comunitat Valenciana;2022;T3
01/09/2022;1869,00;Melilla;Melilla;2022;T3
01/09/2022;2023,00;Las Palmas;Canarias;2022;T3
01/09/2022;2066,00;Santa Cruz de Tenerife;Canarias;2022;T3
01/09/2022;2097,00;Ceuta;Ceuta;2022;T3
01/09/2022;2161,00;Gerona;Cataluña;2022;T3
01/09/2022;2195,00;Vitoria-Gasteiz;Euskadi;2022;T3
01/09/2022;2681,00;Barcelona;Cataluña;2022;T3
01/09/2022;2722,00;Malaga;Andalucia;2022;T3
01/09/2022;3557,00;Palma de Mallorca;Baleares;2022;T3
01/09/2022;4265,00;Madrid;Madrid;2022;T3
01/08/2022;1160,00;Segovia;Castilla y Leon;2022;T3
01/08/2022;1220,00;Lleida;Cataluña;2022;T3
01/08/2022;1330,00;Valladolid;Castilla y Leon;2022;T3
01/08/2022;1370,00;Huesca;Aragon;2022;T3
01/08/2022;1610,00;Cádiz;Andalucia;2022;T3
01/08/2022;754,00;Ciudad Real;Castilla la Mancha;2022;T3
01/08/2022;801,00;Cuenca;Castilla la Mancha;2022;T3
01/08/2022;821,00;Jaén;Andalucia;2022;T3
01/08/2022;837,00;Ávila;Castilla y Leon;2022;T3
01/08/2022;845,00;Toledo;Castilla la Mancha;2022;T3
01/08/2022;875,00;Teruel;Aragon;2022;T3
01/08/2022;908,00;Cáceres;Extremadura;2022;T3
01/08/2022;949,00;Zamora;Castilla y Leon;2022;T3
01/08/2022;950,00;Badajoz;Extremadura;2022;T3
01/08/2022;973,00;Lugo;Galicia;2022;T3
01/08/2022;980,00;León;Castilla y León;2022;T3
01/08/2022;1026,00;Soria;Castilla y Leon;2022;T3
