Comunidades y Ciudades Autónomas;Grupos ECOICOP;Tipo de dato;Periodo;Total
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2025M06;125,423
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2025M05;125,577
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2025M04;124,782
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2025M03;125,24
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2025M02;125,166
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2025M01;124,773
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M10;
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M09;0,9
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M08;1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M07;-2,1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M06;-0,1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M05;0,6
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M04;-0,4
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M03;0,1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M02;0,3
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M01;2,8
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2025M10;
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2025M09;7,6
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2025M08;7,1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2025M07;5,7
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2025M06;6,4
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2025M05;7,4
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2025M04;5,7
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2025M03;6,5
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2025M02;6,5
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2025M01;8
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M10;
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M09;3,1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M08;2,2
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M07;1,2
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M06;3,4
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M05;3,5
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M04;2,8
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M03;3,2
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M02;3,1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M01;2,8
18 Ceuta;03 Vestido y calzado;Índice;2025M10;
18 Ceuta;03 Vestido y calzado;Índice;2025M09;100,569
18 Ceuta;03 Vestido y calzado;Índice;2025M08;100,576
18 Ceuta;03 Vestido y calzado;Índice;2025M07;103,22
18 Ceuta;03 Vestido y calzado;Índice;2025M06;113,316
18 Ceuta;03 Vestido y calzado;Índice;2025M05;110,33
18 Ceuta;03 Vestido y calzado;Índice;2025M04;97,821
18 Ceuta;03 Vestido y calzado;Índice;2025M03;97,751
18 Ceuta;03 Vestido y calzado;Índice;2025M02;96,604
18 Ceuta;03 Vestido y calzado;Índice;2025M01;98,439
18 Ceuta;03 Vestido y calzado;Variación mensual;2025M10;
18 Ceuta;03 Vestido y calzado;Variación mensual;2025M09;0
18 Ceuta;03 Vestido y calzado;Variación mensual;2025M08;-2,6
18 Ceuta;03 Vestido y calzado;Variación mensual;2025M07;-8,9
18 Ceuta;03 Vestido y calzado;Variación mensual;2025M06;2,7
18 Ceuta;03 Vestido y calzado;Variación mensual;2025M05;12,8
18 Ceuta;03 Vestido y calzado;Variación mensual;2025M04;0,1
18 Ceuta;03 Vestido y calzado;Variación mensual;2025M03;1,2
18 Ceuta;03 Vestido y calzado;Variación mensual;2025M02;-1,9
18 Ceuta;03 Vestido y calzado;Variación mensual;2025M01;-12,6
18 Ceuta;03 Vestido y calzado;Variación anual;2025M10;
18 Ceuta;03 Vestido y calzado;Variación anual;2025M09;0,9
18 Ceuta;03 Vestido y calzado;Variación anual;2025M08;2
18 Ceuta;03 Vestido y calzado;Variación anual;2025M07;3,5
18 Ceuta;03 Vestido y calzado;Variación anual;2025M06;-0,8
18 Ceuta;03 Vestido y calzado;Variación anual;2025M05;-4,4
18 Ceuta;03 Vestido y calzado;Variación anual;2025M04;-15,2
18 Ceuta;03 Vestido y calzado;Variación anual;2025M03;-7,4
18 Ceuta;03 Vestido y calzado;Variación anual;2025M02;-5,6
18 Ceuta;03 Vestido y calzado;Variación anual;2025M01;-5
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2025M10;
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2025M09;-10,7
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2025M08;-10,7
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2025M07;-8,4
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2025M06;0,6
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2025M05;-2,1
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2025M04;-13,2
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2025M03;-13,2
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2025M02;-14,3
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2025M01;-12,6
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M10;
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M09;107,922
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M08;108,089
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M07;108,227
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M06;107,986
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M05;106,962
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M04;106,566
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M03;107,065
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M02;108,452
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M01;107,714
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M10;
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M09;-0,2
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M08;-0,1
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M07;0,2
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M06;1
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M05;0,4
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M04;-0,5
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M03;-1,3
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M02;0,7
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M01;2,6
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M10;
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M09;4,9
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M08;4,6
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M07;5,2
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M06;3,2
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M05;3,1
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M04;3,4
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M03;4
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M02;7,6
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M01;5,6
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M10;
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M09;2,8
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M08;2,9
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M07;3,1
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M06;2,8
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M05;1,9
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M04;1,5
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M03;2
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M02;3,3
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M01;2,6
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M10;
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M09;111,24
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M08;111,294
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M07;111,229
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M06;111,417
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M05;111,569
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M04;111,344
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M03;111,303
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M02;110,952
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M01;109,733
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M10;
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M09;0
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M08;0,1
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M07;-0,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M06;-0,1
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M05;0,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M04;0
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M03;0,3
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M02;1,1
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M01;-0,1
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M10;
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M09;2,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M08;2,3
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M07;2,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M06;1,6
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M05;1,9
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M04;1,8
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M03;2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M02;1,3
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M01;0
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M10;
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M09;1,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M08;1,3
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M07;1,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M06;1,4
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M05;1,5
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M04;1,3
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M03;1,3
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M02;1
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M01;-0,1
18 Ceuta;06 Sanidad;Índice;2025M10;
18 Ceuta;06 Sanidad;Índice;2025M09;104,929
18 Ceuta;06 Sanidad;Índice;2025M08;104,921
18 Ceuta;06 Sanidad;Índice;2025M07;104,922
18 Ceuta;06 Sanidad;Índice;2025M06;104,885
18 Ceuta;06 Sanidad;Índice;2025M05;105,037
18 Ceuta;06 Sanidad;Índice;2025M04;104,23
18 Ceuta;06 Sanidad;Índice;2025M03;104,134
18 Ceuta;06 Sanidad;Índice;2025M02;104,037
18 Ceuta;06 Sanidad;Índice;2025M01;104,195
18 Ceuta;06 Sanidad;Variación mensual;2025M10;
18 Ceuta;06 Sanidad;Variación mensual;2025M09;0
18 Ceuta;06 Sanidad;Variación mensual;2025M08;0
18 Ceuta;06 Sanidad;Variación mensual;2025M07;0
18 Ceuta;06 Sanidad;Variación mensual;2025M06;-0,1
18 Ceuta;06 Sanidad;Variación mensual;2025M05;0,8
18 Ceuta;06 Sanidad;Variación mensual;2025M04;0,1
18 Ceuta;06 Sanidad;Variación mensual;2025M03;0,1
18 Ceuta;06 Sanidad;Variación mensual;2025M02;-0,2
18 Ceuta;06 Sanidad;Variación mensual;2025M01;0,1
18 Ceuta;06 Sanidad;Variación anual;2025M10;
18 Ceuta;06 Sanidad;Variación anual;2025M09;0,8
18 Ceuta;06 Sanidad;Variación anual;2025M08;0,8
18 Ceuta;06 Sanidad;Variación anual;2025M07;0,8
18 Ceuta;06 Sanidad;Variación anual;2025M06;0,9
18 Ceuta;06 Sanidad;Variación anual;2025M05;1
18 Ceuta;06 Sanidad;Variación anual;2025M04;0,2
18 Ceuta;06 Sanidad;Variación anual;2025M03;0,5
18 Ceuta;06 Sanidad;Variación anual;2025M02;0,4
18 Ceuta;06 Sanidad;Variación anual;2025M01;0,4
18 Ceuta;06 Sanidad;Variación en lo que va de año;2025M10;
18 Ceuta;06 Sanidad;Variación en lo que va de año;2025M09;0,8
18 Ceuta;06 Sanidad;Variación en lo que va de año;2025M08;0,8
18 Ceuta;06 Sanidad;Variación en lo que va de año;2025M07;0,8
18 Ceuta;06 Sanidad;Variación en lo que va de año;2025M06;0,8
18 Ceuta;06 Sanidad;Variación en lo que va de año;2025M05;0,9
18 Ceuta;06 Sanidad;Variación en lo que va de año;2025M04;0,2
18 Ceuta;06 Sanidad;Variación en lo que va de año;2025M03;0,1
18 Ceuta;06 Sanidad;Variación en lo que va de año;2025M02;0
18 Ceuta;06 Sanidad;Variación en lo que va de año;2025M01;0,1
18 Ceuta;07 Transporte;Índice;2025M10;
18 Ceuta;07 Transporte;Índice;2025M09;115,538
18 Ceuta;07 Transporte;Índice;2025M08;115,87
18 Ceuta;07 Transporte;Índice;2025M07;115,381
18 Ceuta;07 Transporte;Índice;2025M06;112,914
18 Ceuta;07 Transporte;Índice;2025M05;114,27
18 Ceuta;07 Transporte;Índice;2025M04;117,814
18 Ceuta;07 Transporte;Índice;2025M03;116,868
18 Ceuta;07 Transporte;Índice;2025M02;116,085
18 Ceuta;07 Transporte;Índice;2025M01;113,391
18 Ceuta;07 Transporte;Variación mensual;2025M10;
18 Ceuta;07 Transporte;Variación mensual;2025M09;-0,3
18 Ceuta;07 Transporte;Variación mensual;2025M08;0,4
18 Ceuta;07 Transporte;Variación mensual;2025M07;2,2
18 Ceuta;07 Transporte;Variación mensual;2025M06;-1,2
18 Ceuta;07 Transporte;Variación mensual;2025M05;-3
18 Ceuta;07 Transporte;Variación mensual;2025M04;0,8
18 Ceuta;07 Transporte;Variación mensual;2025M03;0,7
18 Ceuta;07 Transporte;Variación mensual;2025M02;2,4
18 Ceuta;07 Transporte;Variación mensual;2025M01;0,6
18 Ceuta;07 Transporte;Variación anual;2025M10;
18 Ceuta;07 Transporte;Variación anual;2025M09;3,6
18 Ceuta;07 Transporte;Variación anual;2025M08;1,9
18 Ceuta;07 Transporte;Variación anual;2025M07;0,5
18 Ceuta;07 Transporte;Variación anual;2025M06;-1,1
18 Ceuta;07 Transporte;Variación anual;2025M05;-0,6
18 Ceuta;07 Transporte;Variación anual;2025M04;2,1
18 Ceuta;07 Transporte;Variación anual;2025M03;2
18 Ceuta;07 Transporte;Variación anual;2025M02;1,6
18 Ceuta;07 Transporte;Variación anual;2025M01;2,2
18 Ceuta;07 Transporte;Variación en lo que va de año;2025M10;
18 Ceuta;07 Transporte;Variación en lo que va de año;2025M09;2,5
18 Ceuta;07 Transporte;Variación en lo que va de año;2025M08;2,8
18 Ceuta;07 Transporte;Variación en lo que va de año;2025M07;2,3
18 Ceuta;07 Transporte;Variación en lo que va de año;2025M06;0,2
18 Ceuta;07 Transporte;Variación en lo que va de año;2025M05;1,4
18 Ceuta;07 Transporte;Variación en lo que va de año;2025M04;4,5
18 Ceuta;07 Transporte;Variación en lo que va de año;2025M03;3,7
18 Ceuta;07 Transporte;Variación en lo que va de año;2025M02;3
18 Ceuta;07 Transporte;Variación en lo que va de año;2025M01;0,6
18 Ceuta;08 Comunicaciones;Índice;2025M10;
18 Ceuta;08 Comunicaciones;Índice;2025M09;105,16
18 Ceuta;08 Comunicaciones;Índice;2025M08;105,181
18 Ceuta;08 Comunicaciones;Índice;2025M07;105,148
18 Ceuta;08 Comunicaciones;Índice;2025M06;106,982
18 Ceuta;08 Comunicaciones;Índice;2025M05;106,977
18 Ceuta;08 Comunicaciones;Índice;2025M04;107,032
18 Ceuta;08 Comunicaciones;Índice;2025M03;106,846
18 Ceuta;08 Comunicaciones;Índice;2025M02;106,866
18 Ceuta;08 Comunicaciones;Índice;2025M01;106,139
18 Ceuta;08 Comunicaciones;Variación mensual;2025M10;
18 Ceuta;08 Comunicaciones;Variación mensual;2025M09;0
18 Ceuta;08 Comunicaciones;Variación mensual;2025M08;0
18 Ceuta;08 Comunicaciones;Variación mensual;2025M07;-1,7
18 Ceuta;08 Comunicaciones;Variación mensual;2025M06;0
18 Ceuta;08 Comunicaciones;Variación mensual;2025M05;-0,1
18 Ceuta;08 Comunicaciones;Variación mensual;2025M04;0,2
18 Ceuta;08 Comunicaciones;Variación mensual;2025M03;0
18 Ceuta;08 Comunicaciones;Variación mensual;2025M02;0,7
